GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
1500000US420030807001,420030807001,"Block Group 1, Census Tract 807, Allegheny County, Pennsylvania",563,97,44,34,32,29,37,48,44,54,59,41,20,23,19,22,22,25,10,16,80,61,72,66,72,62,22,23,22,25,8,13,0,10
1500000US420030807002,420030807002,"Block Group 2, Census Tract 807, Allegheny County, Pennsylvania",575,103,90,48,12,18,108,94,48,32,50,32,49,48,22,25,0,10,27,27,36,42,67,64,35,29,15,22,9,14,7,11,0,10
1500000US420030809001,420030809001,"Block Group 1, Census Tract 809, Allegheny County, Pennsylvania",567,69,26,19,19,18,27,16,8,11,16,14,39,35,39,32,33,23,37,28,86,49,66,25,76,33,59,27,5,7,12,12,19,27
1500000US420030809002,420030809002,"Block Group 2, Census Tract 809, Allegheny County, Pennsylvania",422,63,54,31,12,13,0,10,0,10,11,12,15,14,32,35,35,22,32,20,50,32,56,38,44,24,39,18,22,20,16,16,4,6
1500000US420030901001,420030901001,"Block Group 1, Census Tract 901, Allegheny County, Pennsylvania",777,71,33,21,30,20,6,7,46,33,30,22,41,26,75,42,36,29,14,15,54,31,67,33,120,72,39,32,17,16,74,48,95,57
1500000US420030901002,420030901002,"Block Group 2, Census Tract 901, Allegheny County, Pennsylvania",264,58,6,9,0,10,37,47,19,17,2,5,33,27,0,10,5,8,19,20,13,14,36,27,47,27,11,13,0,10,29,25,7,11
1500000US420030902001,420030902001,"Block Group 1, Census Tract 902, Allegheny County, Pennsylvania",452,70,0,10,0,10,16,18,36,52,8,11,5,10,0,10,0,10,27,25,73,44,63,36,104,53,49,37,26,24,18,20,27,25
1500000US420030902002,420030902002,"Block Group 2, Census Tract 902, Allegheny County, Pennsylvania",485,73,10,14,0,10,57,44,34,27,8,12,41,29,0,10,29,22,21,24,53,38,79,43,56,39,25,23,30,25,21,23,21,23
1500000US420030902003,420030902003,"Block Group 3, Census Tract 902, Allegheny County, Pennsylvania",389,80,71,50,42,42,32,28,10,14,23,23,37,27,17,18,0,10,31,35,18,27,49,33,25,21,7,11,9,14,18,20,0,10
1500000US420030903001,420030903001,"Block Group 1, Census Tract 903, Allegheny County, Pennsylvania",595,71,56,46,22,18,37,23,59,39,23,19,33,22,43,27,41,33,79,56,28,26,61,38,58,43,31,18,13,14,11,12,0,10
1500000US420030903002,420030903002,"Block Group 2, Census Tract 903, Allegheny County, Pennsylvania",287,47,5,8,9,11,37,21,25,33,21,17,31,23,6,9,34,22,21,17,37,26,14,13,12,13,17,14,7,10,11,11,0,10
1500000US420031005001,420031005001,"Block Group 1, Census Tract 1005, Allegheny County, Pennsylvania",377,59,22,19,30,30,46,28,12,12,14,14,9,13,4,6,12,14,22,34,41,27,25,18,47,31,46,28,12,18,21,17,14,14
1500000US420031005002,420031005002,"Block Group 2, Census Tract 1005, Allegheny County, Pennsylvania",533,57,57,46,31,26,34,26,23,25,18,18,27,29,5,8,52,36,60,36,19,18,24,18,69,31,44,28,32,23,21,19,17,18
1500000US420031011001,420031011001,"Block Group 1, Census Tract 1011, Allegheny County, Pennsylvania",728,112,40,39,78,58,48,50,5,9,44,35,58,41,34,44,35,28,29,28,82,68,12,18,113,58,85,75,38,35,17,20,10,12
1500000US420031011002,420031011002,"Block Group 2, Census Tract 1011, Allegheny County, Pennsylvania",267,72,53,37,0,10,0,10,0,10,27,26,21,25,21,21,0,10,10,16,12,16,31,31,16,19,35,39,29,31,12,14,0,10
1500000US420031011003,420031011003,"Block Group 3, Census Tract 1011, Allegheny County, Pennsylvania",308,79,9,15,19,23,12,15,11,13,15,25,36,38,0,10,21,30,29,36,63,53,33,32,13,15,12,18,17,19,0,10,18,24
1500000US420031014001,420031014001,"Block Group 1, Census Tract 1014, Allegheny County, Pennsylvania",542,67,10,15,21,22,44,43,51,49,21,23,24,31,24,28,27,24,62,47,59,41,85,53,54,41,39,33,11,17,10,16,0,10
1500000US420031014002,420031014002,"Block Group 2, Census Tract 1014, Allegheny County, Pennsylvania",320,65,35,26,18,19,35,32,0,10,49,52,7,13,16,18,0,10,23,20,46,33,16,20,23,25,33,31,10,16,9,15,0,10
1500000US420031014003,420031014003,"Block Group 3, Census Tract 1014, Allegheny County, Pennsylvania",324,66,0,10,42,36,0,10,10,16,9,13,11,18,33,30,25,28,0,10,39,46,0,10,19,29,108,50,4,9,15,20,9,15
1500000US420031014004,420031014004,"Block Group 4, Census Tract 1014, Allegheny County, Pennsylvania",317,52,9,14,9,14,27,26,9,14,7,13,31,37,15,17,8,13,22,26,0,10,92,46,18,19,29,26,8,13,33,32,0,10
1500000US420031016001,420031016001,"Block Group 1, Census Tract 1016, Allegheny County, Pennsylvania",398,32,111,39,6,8,48,29,23,23,24,26,33,26,20,16,39,30,12,16,10,15,26,20,16,20,12,17,8,11,0,10,10,11
1500000US420031017001,420031017001,"Block Group 1, Census Tract 1017, Allegheny County, Pennsylvania",247,49,22,20,24,27,37,22,15,19,13,13,12,20,7,10,5,7,28,26,38,26,4,8,12,12,19,20,6,10,0,10,5,9
1500000US420031017002,420031017002,"Block Group 2, Census Tract 1017, Allegheny County, Pennsylvania",392,72,72,39,31,23,27,29,14,22,16,17,15,19,25,25,27,29,2,5,36,34,17,20,81,68,29,32,0,10,0,10,0,10
1500000US420031018001,420031018001,"Block Group 1, Census Tract 1018, Allegheny County, Pennsylvania",523,69,44,54,11,18,28,24,19,22,18,21,0,10,10,14,26,23,26,25,80,46,27,24,105,58,47,38,13,20,47,46,22,26
1500000US420031018002,420031018002,"Block Group 2, Census Tract 1018, Allegheny County, Pennsylvania",662,76,0,10,37,30,47,40,0,10,41,32,68,41,30,27,75,41,15,17,89,54,95,49,21,20,15,19,19,20,64,42,46,48
1500000US420031102001,420031102001,"Block Group 1, Census Tract 1102, Allegheny County, Pennsylvania",527,114,84,85,39,43,20,31,0,10,0,10,49,79,0,10,0,10,15,24,18,29,125,75,35,39,16,27,11,18,75,74,40,40
1500000US420031102002,420031102002,"Block Group 2, Census Tract 1102, Allegheny County, Pennsylvania",370,85,0,10,17,28,15,23,19,30,19,31,19,30,7,13,16,25,64,75,19,31,0,10,80,55,18,29,0,10,35,27,42,41
1500000US420031102003,420031102003,"Block Group 3, Census Tract 1102, Allegheny County, Pennsylvania",536,100,0,10,8,12,13,22,41,45,81,59,0,10,16,24,29,34,0,10,38,42,68,50,87,47,55,45,77,92,8,12,15,24
1500000US420031102004,420031102004,"Block Group 4, Census Tract 1102, Allegheny County, Pennsylvania",563,116,37,36,13,22,83,89,41,66,36,38,41,45,73,86,0,10,39,44,38,31,13,20,52,48,20,24,14,28,20,32,43,29
1500000US420031106001,420031106001,"Block Group 1, Census Tract 1106, Allegheny County, Pennsylvania",395,67,62,50,27,27,55,46,0,10,6,10,25,26,9,13,10,16,10,17,32,30,0,10,17,19,39,31,10,16,18,20,75,42
1500000US420031106002,420031106002,"Block Group 2, Census Tract 1106, Allegheny County, Pennsylvania",330,62,12,19,0,10,0,10,0,10,29,28,0,10,0,10,0,10,0,10,19,23,71,47,27,25,23,26,25,29,42,32,82,34
1500000US420031106003,420031106003,"Block Group 3, Census Tract 1106, Allegheny County, Pennsylvania",373,59,24,26,66,62,34,32,0,10,0,10,10,16,22,25,11,17,0,10,21,31,41,32,63,55,18,21,13,21,31,23,19,20
1500000US420031113001,420031113001,"Block Group 1, Census Tract 1113, Allegheny County, Pennsylvania",359,77,33,29,9,14,41,40,11,17,30,38,8,13,30,30,9,14,0,10,23,22,34,32,35,34,0,10,25,25,43,49,28,25
1500000US420031113002,420031113002,"Block Group 2, Census Tract 1113, Allegheny County, Pennsylvania",355,86,11,16,9,14,0,10,78,78,32,30,0,10,34,29,12,17,9,15,12,15,36,58,25,24,33,30,9,14,20,18,35,30
1500000US420031113003,420031113003,"Block Group 3, Census Tract 1113, Allegheny County, Pennsylvania",293,87,30,36,59,59,40,37,9,15,32,40,9,14,44,47,0,10,0,10,0,10,19,22,31,35,0,10,0,10,0,10,20,23
1500000US420031113004,420031113004,"Block Group 4, Census Tract 1113, Allegheny County, Pennsylvania",343,83,59,50,20,31,39,30,0,10,21,30,34,34,26,41,9,14,9,15,16,20,28,45,20,16,51,55,0,10,11,18,0,10
1500000US420031114001,420031114001,"Block Group 1, Census Tract 1114, Allegheny County, Pennsylvania",211,60,54,33,14,22,19,17,0,10,15,17,5,9,7,11,13,15,0,10,10,16,15,15,47,40,0,10,0,10,6,9,6,10
1500000US420031114002,420031114002,"Block Group 2, Census Tract 1114, Allegheny County, Pennsylvania",385,61,76,47,66,29,27,25,22,17,5,8,3,6,14,22,26,25,15,14,40,36,54,34,9,13,12,14,0,10,0,10,16,11
1500000US420031115001,420031115001,"Block Group 1, Census Tract 1115, Allegheny County, Pennsylvania",326,74,64,43,36,34,34,33,30,32,24,21,27,27,32,29,27,26,19,20,12,19,8,11,13,19,0,10,0,10,0,10,0,10
1500000US420031115002,420031115002,"Block Group 2, Census Tract 1115, Allegheny County, Pennsylvania",927,139,88,48,35,30,135,83,71,46,38,33,146,109,88,76,9,15,21,25,75,49,74,50,84,60,42,37,13,22,0,10,8,12
1500000US420031115003,420031115003,"Block Group 3, Census Tract 1115, Allegheny County, Pennsylvania",244,101,41,46,102,106,10,15,0,10,23,25,0,10,0,10,0,10,0,10,25,21,18,26,0,10,0,10,0,10,10,17,15,23
1500000US420031115004,420031115004,"Block Group 4, Census Tract 1115, Allegheny County, Pennsylvania",291,120,46,51,38,35,46,39,39,53,0,10,0,10,61,63,8,15,0,10,0,10,41,63,12,18,0,10,0,10,0,10,0,10
1500000US420031203001,420031203001,"Block Group 1, Census Tract 1203, Allegheny County, Pennsylvania",507,90,24,27,76,54,56,40,0,10,42,42,36,36,48,58,24,19,0,10,52,55,24,22,50,31,25,31,45,50,0,10,5,10
1500000US420031203002,420031203002,"Block Group 2, Census Tract 1203, Allegheny County, Pennsylvania",226,68,27,32,14,13,29,29,29,26,23,26,23,23,22,26,11,13,0,10,40,34,0,10,4,8,0,10,0,10,0,10,4,7
1500000US420031204001,420031204001,"Block Group 1, Census Tract 1204, Allegheny County, Pennsylvania",155,42,24,12,22,22,41,29,20,28,21,13,0,10,0,10,13,13,0,10,0,10,0,10,9,10,0,10,0,10,5,7,0,10
1500000US420031204002,420031204002,"Block Group 2, Census Tract 1204, Allegheny County, Pennsylvania",208,54,78,46,23,20,14,23,32,31,0,10,20,21,18,18,0,10,0,10,14,15,0,10,4,7,0,10,0,10,5,7,0,10
1500000US420031207001,420031207001,"Block Group 1, Census Tract 1207, Allegheny County, Pennsylvania",293,57,21,19,49,39,54,41,39,37,10,11,39,36,10,11,0,10,17,25,33,33,21,21,0,10,0,10,0,10,0,10,0,10
1500000US420031207002,420031207002,"Block Group 2, Census Tract 1207, Allegheny County, Pennsylvania",114,47,0,10,39,39,10,10,35,24,6,9,5,8,8,10,0,10,0,10,0,10,6,8,0,10,5,8,0,10,0,10,0,10
1500000US420031208001,420031208001,"Block Group 1, Census Tract 1208, Allegheny County, Pennsylvania",136,25,11,13,68,29,4,7,4,6,8,11,4,6,0,10,13,12,2,5,0,10,18,13,4,5,0,10,0,10,0,10,0,10
1500000US420031208002,420031208002,"Block Group 2, Census Tract 1208, Allegheny County, Pennsylvania",99,30,6,7,4,6,25,16,6,8,0,10,8,7,9,15,0,10,0,10,10,15,3,5,0,10,14,13,7,10,0,10,7,12
1500000US420031301001,420031301001,"Block Group 1, Census Tract 1301, Allegheny County, Pennsylvania",387,79,73,55,48,44,27,31,110,67,4,7,28,35,14,18,31,33,7,13,16,26,13,12,16,17,0,10,0,10,0,10,0,10
1500000US420031301002,420031301002,"Block Group 2, Census Tract 1301, Allegheny County, Pennsylvania",194,62,17,19,40,29,35,33,17,26,6,9,44,37,6,9,3,5,13,14,0,10,3,5,0,10,10,14,0,10,0,10,0,10
1500000US420031301003,420031301003,"Block Group 3, Census Tract 1301, Allegheny County, Pennsylvania",196,66,128,60,16,25,0,10,5,7,15,14,4,7,9,10,12,13,3,6,0,10,4,7,0,10,0,10,0,10,0,10,0,10
1500000US420031302001,420031302001,"Block Group 1, Census Tract 1302, Allegheny County, Pennsylvania",162,49,12,13,7,9,21,22,32,38,12,12,27,25,0,10,6,8,11,12,5,7,4,5,5,8,7,10,9,15,4,8,0,10
1500000US420031302002,420031302002,"Block Group 2, Census Tract 1302, Allegheny County, Pennsylvania",329,60,50,33,39,33,18,17,11,12,0,10,18,21,38,32,35,35,29,33,6,9,8,9,6,10,23,20,17,27,0,10,31,23
1500000US420031303001,420031303001,"Block Group 1, Census Tract 1303, Allegheny County, Pennsylvania",137,48,4,7,10,9,27,30,6,8,0,10,26,25,0,10,0,10,21,18,19,29,6,9,13,19,5,8,0,10,0,10,0,10
1500000US420031303002,420031303002,"Block Group 2, Census Tract 1303, Allegheny County, Pennsylvania",173,44,32,29,50,34,11,12,5,6,13,19,0,10,11,15,0,10,0,10,25,25,0,10,26,21,0,10,0,10,0,10,0,10
1500000US420031303003,420031303003,"Block Group 3, Census Tract 1303, Allegheny County, Pennsylvania",309,57,83,33,92,41,27,27,29,26,18,15,0,10,4,7,17,25,5,8,7,12,16,19,7,12,4,7,0,10,0,10,0,10
1500000US420031304001,420031304001,"Block Group 1, Census Tract 1304, Allegheny County, Pennsylvania",119,40,25,29,6,9,19,17,19,20,6,9,0,10,9,9,4,7,0,10,5,9,19,15,6,8,0,10,0,10,1,7,0,10
1500000US420031304002,420031304002,"Block Group 2, Census Tract 1304, Allegheny County, Pennsylvania",165,55,93,44,6,9,23,26,0,10,4,8,0,10,4,6,0,10,0,10,13,16,18,15,0,10,4,7,0,10,0,10,0,10
1500000US420031304003,420031304003,"Block Group 3, Census Tract 1304, Allegheny County, Pennsylvania",146,48,34,25,0,10,0,10,5,7,36,34,16,18,7,10,0,10,0,10,20,18,12,12,16,20,0,10,0,10,0,10,0,10
1500000US420031306001,420031306001,"Block Group 1, Census Tract 1306, Allegheny County, Pennsylvania",248,110,25,33,41,58,0,10,25,40,16,19,0,10,25,39,0,10,9,14,9,17,50,60,48,55,0,10,0,10,0,10,0,10
1500000US420031306002,420031306002,"Block Group 2, Census Tract 1306, Allegheny County, Pennsylvania",299,118,103,71,19,21,30,23,16,20,8,12,30,46,0,10,0,10,0,10,0,10,56,62,28,49,0,10,0,10,0,10,9,16
1500000US420031306003,420031306003,"Block Group 3, Census Tract 1306, Allegheny County, Pennsylvania",872,188,295,116,143,82,138,94,18,21,20,21,31,36,24,27,26,40,8,13,18,19,70,70,47,51,26,30,8,14,0,10,0,10
1500000US420031401001,420031401001,"Block Group 1, Census Tract 1401, Allegheny County, Pennsylvania",371,65,7,12,52,51,0,10,10,15,21,20,7,11,7,10,0,10,0,10,0,10,7,12,11,13,24,18,24,22,23,23,178,46
1500000US420031401002,420031401002,"Block Group 2, Census Tract 1401, Allegheny County, Pennsylvania",446,55,7,11,0,10,0,10,0,10,0,10,16,20,17,19,7,11,0,10,11,17,35,35,29,24,40,26,17,17,81,49,186,58
1500000US420031401003,420031401003,"Block Group 3, Census Tract 1401, Allegheny County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1500000US420031401004,420031401004,"Block Group 4, Census Tract 1401, Allegheny County, Pennsylvania",82,29,23,23,0,10,8,12,0,10,15,19,0,10,8,14,0,10,0,10,0,10,0,10,10,14,8,13,0,10,0,10,10,11
1500000US420031402001,420031402001,"Block Group 1, Census Tract 1402, Allegheny County, Pennsylvania",307,77,30,29,12,19,0,10,36,57,0,10,6,9,0,10,0,10,24,27,6,10,10,14,14,17,18,19,6,9,48,48,97,39
1500000US420031402002,420031402002,"Block Group 2, Census Tract 1402, Allegheny County, Pennsylvania",734,78,105,58,38,35,41,34,22,24,31,26,36,32,9,14,49,32,35,32,23,26,54,39,48,39,75,46,38,26,74,40,56,26
1500000US420031403001,420031403001,"Block Group 1, Census Tract 1403, Allegheny County, Pennsylvania",292,52,6,9,11,17,20,21,6,9,5,8,11,16,9,14,0,10,10,16,0,10,26,25,27,25,48,43,50,35,17,19,46,31
1500000US420031403002,420031403002,"Block Group 2, Census Tract 1403, Allegheny County, Pennsylvania",432,60,26,42,0,10,9,15,36,27,10,16,16,18,11,18,0,10,9,14,9,14,18,21,64,38,111,53,17,19,35,28,61,34
1500000US420031403003,420031403003,"Block Group 3, Census Tract 1403, Allegheny County, Pennsylvania",389,62,36,36,0,10,21,22,10,15,0,10,9,15,0,10,0,10,0,10,8,12,35,27,46,51,25,20,15,18,37,29,147,48
1500000US420031403004,420031403004,"Block Group 4, Census Tract 1403, Allegheny County, Pennsylvania",376,80,0,10,0,10,0,10,9,14,14,16,11,17,0,10,0,10,0,10,9,14,61,53,30,30,31,21,17,19,50,41,144,83
1500000US420031404001,420031404001,"Block Group 1, Census Tract 1404, Allegheny County, Pennsylvania",316,36,0,10,6,8,7,10,0,10,6,9,12,13,5,8,0,10,4,6,14,12,14,15,40,20,20,17,37,20,26,21,125,41
1500000US420031404002,420031404002,"Block Group 2, Census Tract 1404, Allegheny County, Pennsylvania",245,26,6,9,5,9,7,10,10,13,5,9,6,8,0,10,0,10,24,18,6,9,4,7,11,14,7,9,14,15,67,26,73,28
1500000US420031404003,420031404003,"Block Group 3, Census Tract 1404, Allegheny County, Pennsylvania",418,35,4,7,17,15,0,10,11,11,6,9,0,10,11,13,7,11,6,9,17,13,48,24,67,28,34,17,23,20,6,10,161,34
1500000US420031405001,420031405001,"Block Group 1, Census Tract 1405, Allegheny County, Pennsylvania",344,93,42,65,33,50,14,22,12,18,40,30,10,15,30,44,0,10,0,10,53,38,0,10,60,38,24,22,9,15,17,26,0,10
1500000US420031405002,420031405002,"Block Group 2, Census Tract 1405, Allegheny County, Pennsylvania",198,69,0,10,9,16,29,43,15,24,9,14,14,23,0,10,0,10,0,10,21,25,30,29,45,37,26,23,0,10,0,10,0,10
1500000US420031405003,420031405003,"Block Group 3, Census Tract 1405, Allegheny County, Pennsylvania",502,104,53,65,20,18,14,22,0,10,47,37,14,22,9,13,24,26,0,10,0,10,113,76,108,65,68,36,24,26,0,10,8,13
1500000US420031406001,420031406001,"Block Group 1, Census Tract 1406, Allegheny County, Pennsylvania",603,66,26,23,0,10,36,30,0,10,24,21,41,54,0,10,16,18,11,17,68,38,16,19,75,39,61,37,35,28,99,44,95,43
1500000US420031406002,420031406002,"Block Group 2, Census Tract 1406, Allegheny County, Pennsylvania",341,61,23,20,0,10,9,13,0,10,0,10,4,8,0,10,9,15,0,10,36,25,7,12,16,19,72,51,19,21,32,27,114,54
1500000US420031406003,420031406003,"Block Group 3, Census Tract 1406, Allegheny County, Pennsylvania",522,83,16,15,66,47,26,24,23,22,8,13,35,42,10,16,19,22,29,25,39,31,86,49,92,57,27,25,0,10,24,25,22,23
1500000US420031408001,420031408001,"Block Group 1, Census Tract 1408, Allegheny County, Pennsylvania",740,76,19,27,0,10,24,26,40,44,0,10,11,17,8,12,7,12,21,24,39,37,62,35,132,60,92,47,100,49,62,39,123,52
1500000US420031408002,420031408002,"Block Group 2, Census Tract 1408, Allegheny County, Pennsylvania",749,97,154,96,28,25,0,10,0,10,71,61,12,19,24,22,13,19,0,10,44,34,75,46,97,43,39,29,33,29,71,43,88,38
1500000US420031408003,420031408003,"Block Group 3, Census Tract 1408, Allegheny County, Pennsylvania",465,72,45,33,59,57,67,56,35,31,34,32,0,10,44,29,0,10,0,10,10,15,18,20,27,28,56,42,21,25,14,21,35,26
1500000US420031410001,420031410001,"Block Group 1, Census Tract 1410, Allegheny County, Pennsylvania",454,41,6,9,10,12,14,14,6,9,18,16,12,12,14,14,20,16,30,23,60,35,16,14,35,19,50,22,29,22,83,30,51,26
1500000US420031411001,420031411001,"Block Group 1, Census Tract 1411, Allegheny County, Pennsylvania",602,39,16,14,31,19,46,36,21,14,11,14,34,23,22,16,13,14,35,24,36,30,116,49,50,25,83,34,45,25,25,16,18,13
1500000US420031413001,420031413001,"Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania",641,102,58,49,0,10,0,10,70,73,9,16,58,44,43,42,54,66,16,26,16,23,35,33,92,57,37,37,0,10,90,50,63,38
1500000US420031413002,420031413002,"Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania",793,147,160,114,57,55,15,23,39,59,26,32,0,10,27,31,54,51,15,24,65,67,77,63,97,74,48,49,20,20,48,40,45,46
1500000US420031413003,420031413003,"Block Group 3, Census Tract 1413, Allegheny County, Pennsylvania",1074,148,74,55,43,37,92,55,53,51,30,35,161,92,61,48,68,69,15,25,27,31,106,65,172,103,136,98,19,30,0,10,17,28
1500000US420031414001,420031414001,"Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania",402,83,60,36,0,10,0,10,30,26,16,24,0,10,0,10,0,10,15,24,20,23,16,21,135,77,47,45,14,23,37,48,12,21
1500000US420031414002,420031414002,"Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania",240,50,0,10,0,10,0,10,0,10,13,21,0,10,32,37,15,25,0,10,0,10,42,38,47,44,25,28,19,29,34,36,13,23
1500000US420031414003,420031414003,"Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania",382,100,0,10,0,10,0,10,0,10,11,17,0,10,0,10,0,10,0,10,0,10,41,38,44,42,88,73,73,69,52,50,73,54
1500000US420031414004,420031414004,"Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania",945,163,91,59,116,90,103,86,26,30,52,48,26,30,9,16,49,61,13,22,60,73,18,29,77,51,50,47,26,29,0,10,229,84
1500000US420031414005,420031414005,"Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania",548,111,35,32,127,70,33,31,0,10,0,10,37,37,56,74,20,29,10,17,29,33,80,54,44,39,38,34,0,10,26,31,13,20
1500000US420031516001,420031516001,"Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania",540,85,9,14,0,10,10,15,19,20,27,25,34,40,22,33,6,11,0,10,69,57,106,50,85,47,71,38,49,35,23,27,10,15
1500000US420031516002,420031516002,"Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania",352,54,9,14,13,17,46,35,46,31,8,14,30,29,0,10,17,20,11,16,9,15,62,36,43,30,26,26,0,10,32,22,0,10
1500000US420031516003,420031516003,"Block Group 3, Census Tract 1516, Allegheny County, Pennsylvania",249,56,12,19,0,10,0,10,0,10,9,15,20,20,0,10,10,16,28,42,10,17,41,32,56,56,41,32,9,15,13,20,0,10
1500000US420031517001,420031517001,"Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania",436,108,13,22,24,38,0,10,0,10,0,10,53,44,30,34,10,16,43,70,13,21,132,103,31,26,60,44,0,10,27,35,0,10
1500000US420031517002,420031517002,"Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania",273,72,13,21,0,10,0,10,16,25,0,10,13,20,32,38,17,26,0,10,0,10,27,32,63,59,53,51,0,10,24,37,15,25
1500000US420031517003,420031517003,"Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania",370,80,20,33,17,26,13,21,23,38,0,10,30,34,0,10,15,26,0,10,20,28,15,24,150,99,0,10,16,25,31,38,20,31
1500000US420031517004,420031517004,"Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania",333,80,0,10,0,10,15,24,16,26,0,10,21,29,16,24,15,25,0,10,16,26,69,55,16,25,0,10,37,43,24,40,88,74
1500000US420031517005,420031517005,"Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania",470,115,67,61,0,10,63,56,17,27,0,10,22,35,33,35,18,29,15,24,81,107,60,58,0,10,55,47,15,23,24,37,0,10
