FID,WUDS_ID,CNTY_CODE,CNTY_NAME,OWNERSHIP,GW_SOURCE,SW_SOURCE,INTCONNECT,LAST_DATE,PWS_ID,SHAPE_Leng,SHAPE_Area,PWS_Name,AREA_GEO
159,19206,32,Indiana,Authority,N,Y,N,1/1/2003 0:00:00,5320034,6082.765636439999980,1214764.667989999987185,ICMSA ROSSITER SYSTEM,693470.699096999946050
160,19207,32,Indiana,Authority,N,N,Y,1/1/2003 0:00:00,5320048,32117.428270199998224,16872917.646099999547005,ICMSA COY SYSTEM,9742013.189449999481440
161,19209,32,Indiana,Authority,Y,N,Y,4/5/2010 0:00:00,5320009,21674.230259100000694,3000565.482210000045598,CLYMER BORO MUNI AUTH,1724586.761170000070706
162,19211,32,Indiana,Authority,Y,Y,Y,1/1/2003 0:00:00,5320109,179547.126821000012569,53550024.533600002527237,ICMSA CROOKED CREEK SYSTEM,30815691.394799999892712
163,19212,32,Indiana,Municipal,Y,N,N,1/1/2003 0:00:00,5320016,7720.810850810000375,1211230.656200000084937,GLEN CAMPBELL MUNI WATERWORKS,692944.060456000035629
164,19216,32,Indiana,Authority,Y,N,N,1/1/2003 0:00:00,5320042,23450.486637699999847,3544943.822300000116229,ICMSA PINE TWP SYSTEM,2039947.987239999929443
165,18217,28,Franklin,Authority,Y,N,N,1/1/2003 0:00:00,7280036,2058.340885829999934,222055.638208999997005,SCOTT WATER CO,130194.018177999998443
166,19232,34,Juniata,Authority,Y,N,N,1/1/2003 0:00:00,4340002,9225.296160339999915,2826468.530590000096709,MCALISTERVILLE AREA JT AUTH,1625993.973710000049323
167,18634,34,Juniata,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4340011,1782.950132839999924,95893.059609499992803,JUNIATA HAVEN MHP,55315.884273000003304
168,19235,34,Juniata,Authority,Y,N,N,1/1/2003 0:00:00,4340010,14981.921190200000638,4023250.822720000054687,PORT ROYAL MUNI AUTH,2321846.464529999997467
169,20079,34,Juniata,Mobile Home Park,Y,N,Y,1/1/2003 0:00:00,4340006,681.608672276999982,27976.277795599999081,BENNERS MHP,16128.679405599999882
170,20080,34,Juniata,Institutional Health,Y,N,N,1/1/2003 0:00:00,4340016,1076.423396489999959,72233.259168300006422,LOCUST GROVE RETIREMENT VILLAG,41649.462760599999456
171,19758,32,Indiana,Authority,N,Y,N,1/1/2003 0:00:00,5320041,3077.373246789999939,497859.121941999997944,ICMSA ARCADIA SYSTEM,285175.769428000028711
172,20088,41,Lycoming,Mobile Home Park,Y,N,N,,4410020,963.830479680000053,31486.019794799998635,OLYMPIC VILLAGE,17793.714046599998255
173,20090,41,Lycoming,Mobile Home Park,Y,N,N,,4410030,2134.792009150000013,205795.101041999994777,HARVEST MOON MHP,116350.004990999994334
174,19172,28,Franklin,Authority,Y,Y,Y,3/19/2015 0:00:00,7280043,186103.326696000003722,109965898.776999995112419,BEAR VALLEY PA JT AUTH,64633390.643500000238419
175,18221,36,Lancaster,Private Investor Owned,Y,N,N,3/28/2017 0:00:00,7360020,1752.957981309999923,82218.313362400003825,ACORN WATER CO LLC,48082.056468100003258
176,18331,36,Lancaster,Institutional Health,Y,N,N,2/20/2017 0:00:00,7360039,3658.760123489999842,391763.956654999987222,FAIRMOUNT HOME,228736.661972000001697
177,18336,36,Lancaster,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7360069,1344.359267820000014,109495.278590000001714,PENN VALLEY MOBILE VILLAGE,63845.187335499998881
178,19253,36,Lancaster,Municipal,Y,N,N,3/5/2015 0:00:00,7360126,21939.727059299999382,10259866.678300000727177,LITITZ BORO WATERWORKS,5986758.151270000264049
179,19260,36,Lancaster,Municipal,Y,N,Y,5/17/2018 0:00:00,7360128,15588.019246800000474,5733983.847710000351071,AKRON BORO WATER,3345455.077920000068843
180,19240,35,Lackawanna,Private Investor Owned,Y,N,N,3/11/2016 0:00:00,2350053,9433.705853679999564,3355681.657159999944270,AQUA PA THORNHURST CC EST,1897269.995339999906719
181,19267,36,Lancaster,Authority,Y,N,N,1/1/2003 0:00:00,7360005,11592.133175499999197,1836965.622399999992922,BLUE BALL WATER AUTH,1073089.151019999990240
182,19269,36,Lancaster,Municipal,Y,N,Y,3/31/2015 0:00:00,7360135,15958.552173800000674,5129401.361490000039339,EAST PETERSBURG BORO,2997728.889959999825805
183,19272,36,Lancaster,Association,Y,N,N,1/1/2003 0:00:00,7360138,3383.837798959999873,160401.896770999999717,PEQUEA WATER COOP ASSN,94326.950437499996042
184,19276,36,Lancaster,Authority,Y,N,N,3/28/2016 0:00:00,7360118,12376.116792900000291,4185540.201789999846369,STRASBURG WATER SYS,2454481.282839999999851
185,20316,36,Lancaster,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7360015,1267.666429769999922,91335.354673399997409,CONESTOGA HILLS MHP,53596.672040600002219
186,20325,36,Lancaster,Mobile Home Park,Y,N,N,3/12/2015 0:00:00,7360050,2560.974547499999971,301881.679703000001609,STONEYHILL MHP,176971.126078000001144
187,20329,36,Lancaster,Mobile Home Park,Y,N,N,3/7/2016 0:00:00,7360064,887.603346764999969,47565.261639399999694,HERRS MHP,27801.020032000000356
188,20339,36,Lancaster,Mobile Home Park,Y,N,N,3/7/2016 0:00:00,7360098,1290.319722779999893,57509.732159999999567,GROFFDALE MHP,33619.147322500000882
189,20333,36,Lancaster,Mobile Home Park,Y,N,N,2/13/2016 0:00:00,7360074,1218.113287729999911,52152.091524399998889,IRVIN MANHEIM MHP,30431.575890100000834
190,20347,36,Lancaster,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7360114,882.312751309999953,45502.630867699997907,LOCUST WOOD MHP,26460.176843799999915
191,20437,36,Lancaster,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7360055,1376.702672269999994,101597.531367999996291,TRIPLE J MHP,59514.210699600000225
192,20533,36,Lancaster,Institutional Health,Y,N,N,3/28/2016 0:00:00,7360047,1287.572192489999907,87149.346778299994185,WELSH MOUNTAIN HOME,50976.999311400002625
193,37647,36,Lancaster,Institutional Health,Y,N,N,1/1/2003 0:00:00,7360051,1669.869101880000017,218569.612430000008317,TIMBER VILLA,127606.667900000000373
194,19277,36,Lancaster,Municipal,Y,N,N,1/1/2003 0:00:00,7360119,6745.148759929999869,2024868.692819999996573,TERRE HILL BORO,1181361.645280000055209
195,18241,37,Lawrence,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6370041,1869.833592339999996,204620.380168000003323,HERITAGE HILLS MHP,116190.187875000003260
196,18257,37,Lawrence,Apartments,Y,N,N,3/30/2010 0:00:00,6370048,2773.502475029999914,482061.850248000002466,VILLA MARIA COMMUNITY CENTER,273717.665563000016846
197,18556,37,Lawrence,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6370910,1806.091568609999968,145128.592036999994889,CEDAR ACRES MHP,82519.570366700005252
198,19287,37,Lawrence,Authority,N,N,Y,2/9/2015 0:00:00,6370035,11355.498978800000259,5628882.398459999822080,NEW WILMINGTON BORO WATER DEPT,3191670.404639999847859
199,19290,37,Lawrence,Municipal,Y,N,N,3/23/2015 0:00:00,6370032,11849.390969399999449,6083051.675780000165105,WAMPUM BORO WATER CO,3473371.678400000091642
200,20228,37,Lawrence,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6370015,624.583556130000034,23640.032338199998776,HYLAND MHP LAWRENCE CNTY,13413.683282300000428
201,18941,11,Cambria,Authority,Y,Y,N,3/17/2006 0:00:00,4110017,323955.680660000012722,126703155.017000004649162,HIGHLAND S AND W AUTH,73550575.395300000905991
202,18653,52,Pike,Association,Y,N,N,1/1/2003 0:00:00,2520040,4064.620921220000128,838928.014020000002347,TRANQUILITY FALLS,472740.370639999979176
203,19930,52,Pike,Private Investor Owned,Y,N,N,3/5/2018 0:00:00,2520050,5236.715876229999594,1506356.776169999968261,PA AMER WATER CO POCONO MTN LAKE FOREST,850801.663709999993443
204,19479,52,Pike,Association,Y,N,N,1/1/2003 0:00:00,2520033,26081.342866599999979,34280338.076600000262260,HEMLOCK FARMS COMM ASSN MAIN,19321108.479400001466274
205,19480,52,Pike,Private Investor Owned,Y,N,N,3/5/2018 0:00:00,2520035,11490.761275299999397,5829358.984960000030696,PA AMER WATER CO SILVER MARCEL DIST,3290977.644410000182688
206,19185,31,Huntingdon,Authority,Y,Y,N,2/23/2006 0:00:00,4310016,14085.399096299999655,6863736.696419999934733,MT UNION MUNI AUTH,3978188.492029999848455
207,19485,52,Pike,Authority,Y,N,N,2/23/2018 0:00:00,2520046,20523.159818799998902,3973602.830269999802113,MILFORD BORO MUNI AUTH,2238985.403859999962151
208,19486,52,Pike,Private Investor Owned,Y,N,N,3/11/2016 0:00:00,2520061,3698.672447399999783,740848.794950000010431,AQUA PA TAFTON WILSON HILLS,415814.170036999974400
209,19740,52,Pike,Private Investor Owned,Y,N,N,2/15/2016 0:00:00,2520051,5525.452084960000320,1501123.353649999946356,TWIN LAKES WATER CO,844686.879420000012033
210,19742,52,Pike,Private Investor Owned,Y,N,N,3/11/2016 0:00:00,2520037,42562.097633600002155,42854898.955399997532368,AQUA PA FAWN LAKE,24010786.717700000852346
211,19779,52,Pike,Private Investor Owned,Y,N,N,3/21/2016 0:00:00,2520066,14481.108530299999984,9908939.649909999221563,AQUA PA TANGLEWOOD NORTH,5569146.197809999808669
212,19928,52,Pike,Mobile Home Park,Y,N,N,2/23/2018 0:00:00,2520031,1892.643177299999934,108732.923819000003277,LAUREL WOODS MHP,61053.146581499997410
213,19929,52,Pike,Mobile Home Park,Y,N,N,2/23/2018 0:00:00,2520048,1215.277515669999957,90201.901720699999714,HITCHING POST ASSN,50698.593526099997689
214,19931,52,Pike,Institutional Health,Y,N,N,1/1/2003 0:00:00,2520052,253.670312682999992,3508.551934279999841,MILFORD SENIOR CARE,1975.588771649999899
215,19932,52,Pike,Association,Y,N,N,1/1/2003 0:00:00,2520054,7148.228899470000215,1804075.771480000112206,POCONO RANCH LANDS SECTION 4,1021705.951499999966472
216,19933,52,Pike,Association,Y,N,N,1/1/2003 0:00:00,2520058,5722.123590840000361,1439963.989640000043437,POCONO MTN LAKE EST SECT 5A,815300.969277999945916
217,19934,52,Pike,Association,Y,N,N,2/23/2018 0:00:00,2520067,797.288589777999960,42814.992169299999659,CIRCLE GREEN CONDO ASSOCIATION,24072.672388899998623
218,18396,64,Wayne,Private Investor Owned,Y,N,N,3/7/2017 0:00:00,2640050,3448.536725339999975,358962.632992999977432,RYAN HILL DEVELOPMENT,201635.067260000010720
219,20257,43,Mercer,Mobile Home Park,Y,N,N,4/9/2008 0:00:00,6430063,1490.555323269999917,102227.688506999998935,COUNTRY CORNER RV PARK,57448.436222700001963
220,20235,37,Lawrence,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6370026,912.853085286999999,52323.243524299999990,SCOTTVIEW TERRACE MHP,29771.792316800001572
221,20238,37,Lawrence,Apartments,Y,N,N,1/1/2003 0:00:00,6370049,191.560600978999986,1946.350357260000010,EASTBROOK APT,1106.224066369999946
222,18970,14,Centre,Private Investor Owned,Y,Y,N,3/5/2018 0:00:00,4140087,252166.655498999985866,495509808.346000015735626,PA AMER WATER CO PHILIPSBURG MOSHANNON DIST,282438378.392000019550323
223,20516,37,Lawrence,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6370016,1750.906403490000002,203812.926235999999335,MAJORS MHP,116052.131888999996590
224,19994,06,Berks,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3060048,1185.197618989999910,40575.071602700001677,COUNTRY VIEW MHP,23434.035943499999121
225,18980,14,Centre,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4140048,1570.355001919999950,145514.253142000001390,LONGVIEW MHP,83156.092720500004361
226,18991,14,Centre,Municipal,Y,N,N,3/3/2014 0:00:00,4140111,6933.830123630000344,1089281.191279999911785,MADISONBURG WATER WORKS,621221.469399000052363
227,20512,14,Centre,Institutional Health,Y,N,N,1/1/2003 0:00:00,4140127,280.517106839000007,4152.788554220000151,SALEM HILL HAVEN HOME,2372.217634380000163
228,19102,21,Cumberland,Institutional Military,Y,N,Y,1/1/2003 0:00:00,7210010,9135.985498440000811,3061316.539150000084192,US ARMY GARRISON CARLISLE BARR,1783511.247029999969527
229,19163,28,Franklin,Authority,Y,Y,N,1/1/2003 0:00:00,7280032,42924.811008500000753,27828328.144200000911951,WAYNESBORO BORO MUNI AUTH,16428128.898800000548363
230,20302,28,Franklin,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7280015,1028.556846839999935,59943.374546699997154,STATE LINE MHP,35416.173308500001440
231,19686,25,Erie,Authority,Y,N,N,4/17/2015 0:00:00,6250012,51209.880773500000942,29002776.956099998205900,CORRY CITY WATER DEPT,16041301.497600000351667
232,18414,21,Cumberland,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7210039,2220.264187379999839,252224.209956000006059,BIG SPRING TERRACE MHP,147187.272674999985611
233,18706,01,Adams,Authority,Y,N,N,3/26/2018 0:00:00,7010022,13347.181948999999804,8893339.423259999603033,LITTLESTOWN MUNI WATER AUTH,5251051.545409999787807
234,18710,01,Adams,Municipal,Y,N,N,1/12/2016 0:00:00,7010020,11902.498419800000192,3287161.842129999771714,BIGLERVILLE BORO WATER CO,1930621.919149999972433
235,18290,40,Luzerne,Private Investor Owned,Y,N,N,3/18/2015 0:00:00,2400029,14973.956025199999203,2724077.507170000113547,AQUA PA SHICKSHINNY LAKE,1540153.736700000008568
236,20506,64,Wayne,Private Investor Owned,Y,N,N,3/7/2017 0:00:00,2640056,1563.559375249999903,135271.408346999989590,MOUNTAIN CREST DEVELOPMENT,76007.650748100000783
237,19214,32,Indiana,Authority,Y,N,Y,4/5/2016 0:00:00,5320011,4150.031773319999957,506374.931305999984033,GREEN TWP MUNI AUTH COMMODORE,290625.644469999999274
238,18817,06,Berks,Municipal,Y,N,N,1/1/2003 0:00:00,3060082,25062.999138899998798,8131339.531270000152290,MT PENN BORO MUNI AUTH,4719759.498370000161231
239,20081,34,Juniata,Apartments,Y,N,N,3/26/2015 0:00:00,4340017,2921.370941409999887,506816.141964000009466,ORCHARD HILLS APT,292228.837171000021044
240,19694,25,Erie,Municipal,N,N,Y,1/1/2003 0:00:00,6250078,2560.567786210000122,404305.604555000027176,CRANESVILLE BORO,223780.942844000004698
241,20045,05,Bedford,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4050004,1700.040951200000109,129625.215710000004037,BROOKWOOD COUNTRYSIDE COMM,75808.975546500005294
242,20063,14,Centre,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4140057,1832.887241829999994,180761.520160999993095,NITTANY GROVE MHP,103542.805208000005223
243,19432,46,Montgomery,Authority,Y,N,Y,3/30/2015 0:00:00,1460042,34462.731602300002123,5570083.249010000377893,SCHWENKSVILLE BORO AUTH,3239222.083149999845773
244,18732,02,Allegheny,Authority,N,Y,Y,1/12/2016 0:00:00,5020010,13403.292427599999428,5971781.846880000084639,CORAOPOLIS WATER AND SEWER AUTHORITY,3447774.246679999865592
245,59979,03,Armstrong,Authority,N,N,Y,7/26/2017 0:00:00,5030020,47698.172308699999121,3890449.418169999960810,RAYBURN TWP JT MUNI AUTH,2223938.940400000195950
246,20237,37,Lawrence,Mobile Home Park,Y,N,N,3/24/2015 0:00:00,6370047,1033.985053489999927,64043.754642100000638,WOODMERE ESTATES GARDNER,36454.001486900000600
247,20334,36,Lancaster,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7360075,1561.124251270000059,62634.692043800001557,HILLTOP ACRES MHP,36555.197542900001281
248,20335,36,Lancaster,Institutional Health,Y,N,N,1/1/2003 0:00:00,7360077,796.606055219000041,36072.014586999997846,MT HOPE NAZARENE RETIREMENT COMM,21015.912266899998940
249,18836,06,Berks,Authority,Y,N,N,1/1/2003 0:00:00,3060013,7786.213365130000057,1085222.616559999994934,MAXATAWNY TWP MUNI AUTH,627125.351920000044629
250,18985,14,Centre,Municipal,Y,N,N,3/31/2015 0:00:00,4140080,10768.658964000000196,5258732.569029999896884,HOWARD BORO WATER CO,2991413.839379999786615
251,19051,17,Clearfield,Association,Y,Y,N,1/1/2003 0:00:00,6170010,1479.794813129999966,97321.104953999994905,CROFT WATER SUPPLY ASSN,55248.210136599998805
252,19234,34,Juniata,Authority,Y,N,N,3/22/2016 0:00:00,4340009,16422.386038900000131,1789793.245679999934509,RICHFIELD AREA JOINT AUTH,1027922.544519999995828
253,19259,36,Lancaster,Municipal,Y,N,N,4/8/2015 0:00:00,7360001,11141.466938300000038,6060962.863560000434518,ADAMSTOWN BORO WATER SYS,3527571.845220000017434
254,20278,01,Adams,Private Investor Owned,Y,N,N,6/27/2018 0:00:00,7010044,1671.624704990000055,145198.354878999991342,EASTERN CUMBERLAND WATER SYS,85428.508919600004447
255,20317,36,Lancaster,Mobile Home Park,Y,N,N,2/28/2017 0:00:00,7360019,520.357791834999944,17876.809928899998340,DRUMORE MHP,10521.740473300000303
256,20153,10,Butler,Institutional Health,Y,N,N,3/23/2015 0:00:00,5100045,269.557613410999977,1962.081730939999943,AUTUMN GROVE CARE CTR,1112.178753440000037
257,19266,36,Lancaster,Authority,Y,N,N,1/19/2016 0:00:00,7360083,22562.958437599998433,6129149.226859999820590,EAST DONEGAL TWP MUNI AUTH,3584893.319819999858737
258,19881,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400049,1026.040290570000025,63765.405646300001536,EVERGREEN ESTATES MHP,35933.183107800003199
259,18154,40,Luzerne,Private Investor Owned,Y,N,N,2/5/2015 0:00:00,2400083,1306.600555160000113,126590.290317000006326,AQUA PA APPLEWOOD,71232.831001800004742
260,18341,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400055,1260.099399530000028,93114.803036400000565,MAPLE LANE MHP,52923.849642699999094
261,18352,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400041,1268.185228909999978,44763.730474600000889,COUNTRY VILLAGE MHP,25171.122518600001058
262,18381,40,Luzerne,Mobile Home Park,Y,N,N,2/23/2018 0:00:00,2400034,2611.391981639999813,290817.596148999989964,LAUREL RUN ESTATES MHP,164358.162935000000289
263,18590,40,Luzerne,Institutional Health,Y,N,N,2/23/2018 0:00:00,2400139,342.354003965999993,7225.125933899999836,FRITZINGERTOWN SR LIV COMM 2,4110.774259640000309
264,18343,40,Luzerne,Institutional Health,Y,N,Y,1/1/2003 0:00:00,2400115,2061.460787290000098,187765.734816000011051,ECUMENICAL ENTERPRISES INC MEADOWS COMPLEX,105749.238429000004544
265,18589,40,Luzerne,Institutional Education,Y,N,N,1/1/2003 0:00:00,2400138,2692.177462040000137,226526.788702999998350,COLLEGE MISERICORDIA,127562.437827000001562
266,19334,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400007,905.877070998000022,27921.653559800000949,BRYANTS MHP,15735.769309100000100
267,19336,40,Luzerne,Mobile Home Park,Y,N,N,2/23/2018 0:00:00,2400051,3321.703703589999805,369157.063733000017237,VALLEY VIEW MHP,207711.165393000002950
268,19342,40,Luzerne,Institutional Health,Y,N,N,1/1/2003 0:00:00,2400109,4468.009295670000029,839666.105918999994174,WHITE HAVEN CENTER,476930.949085999978706
269,19345,40,Luzerne,Institutional Correctional,Y,N,Y,3/26/2015 0:00:00,2400090,2426.793888820000120,437465.259025999985170,DALLAS STATE CORR INST,246892.591416000010213
270,19346,40,Luzerne,Private Investor Owned,Y,N,Y,3/12/2015 0:00:00,2400091,13992.505664099999194,5214437.432249999605119,SUEZ WATER PA SHAVERTOWN,2938619.069269999861717
271,19501,54,Schuylkill,Municipal,Y,Y,N,2/1/2013 0:00:00,3540041,53631.942030300000624,15532209.768600000068545,SCHUYLKILL HAVEN BORO,8935316.985479999333620
272,19351,40,Luzerne,Association,Y,N,N,1/1/2003 0:00:00,2400096,3103.310525299999881,481661.680119999975432,TOWN AND COUNTRY WATER CO INC,271631.336736000026576
273,19352,40,Luzerne,Private Investor Owned,Y,N,N,3/13/2015 0:00:00,2400095,3746.614889370000128,710099.362700999947265,AQUA PA OAK HILL,399973.194766999979038
274,19356,40,Luzerne,Private Investor Owned,Y,N,N,3/12/2015 0:00:00,2400103,3208.305179599999974,371488.887783000012860,SUEZ WATER PA HARVEYS LAKE,209152.010003000003053
275,19354,40,Luzerne,Private Investor Owned,Y,N,N,3/13/2015 0:00:00,2400101,1071.841576230000101,60151.871522599998571,AQUA PA RHODES TERRACE WATER,33864.581330699998944
276,18745,02,Allegheny,Municipal,N,N,Y,1/29/2016 0:00:00,5020004,5843.951413789999606,1864675.566090000094846,BLAWNOX BORO,1077292.068639999954030
277,19872,40,Luzerne,Institutional Health,Y,N,N,1/1/2003 0:00:00,2400024,318.345724662000009,6324.827547769999910,BONHAMS NURSING AND REHAB CTR,3577.656733310000163
278,19876,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400038,1852.491849340000044,239920.395439999992959,VALLEY STREAM MHP,136040.172474999999395
279,19877,40,Luzerne,Mobile Home Park,Y,N,N,4/11/2015 0:00:00,2400039,1657.946208479999996,163215.048604000010528,HANSONS LANDING,91815.346889899999951
280,19879,40,Luzerne,Mobile Home Park,Y,N,N,1/26/2015 0:00:00,2400042,369.698017263999986,8061.550797859999875,BEECH CREST MHP,4576.217266960000416
281,19882,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400050,1434.936154660000057,105425.625220000001718,COUNTRY PINES MHP,59303.286047499997949
282,19884,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400060,779.558010097999954,38969.120212000001629,SWEET VALLEY VILLAGE MHP,21974.932041200001549
283,19885,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400063,1129.601893609999934,76693.444197300006635,WHIPPERWILL MHP,43473.139019399997778
284,19887,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400068,1152.041991000000053,58662.395330699997430,HYLAND MHP LUZERNE CNTY,33349.659510299999965
285,19890,40,Luzerne,Association,Y,N,N,1/1/2003 0:00:00,2400113,2486.579289480000170,344487.853872000006959,ORCHARD WEST HOMEOWNERS ASSN,194089.171548000012990
286,19891,40,Luzerne,Institutional Health,Y,N,N,2/23/2018 0:00:00,2400116,261.200951087000021,4375.038173689999894,FRITZINGERTOWN SR LIV COMM 1,2489.197081910000179
