"","PGM_SYS_ACRNM","PGM_SYS_ID","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE"
"146","NPDES","PAG042234",110054926960,"CABOT OIL & GAS CORPORATION SFTF","8279 STATE ROUTE 29","","MONTROSE","SUSQUEHANNA","PA115","PA","PENNSYLVANIA","USA","18801"
"147","NPDES","PAG123747",110056354305,"JASON RUDOLPH PULLET FARM","2129 GRACE AVE","","LEBANON","LEBANON","PA075","PA","PENNSYLVANIA","USA","17046-8027"
"148","NPDES","PAG133544",110057187413,"MS4 HIGHSPIRE BORO","640 ESHELMAN ST","","HIGHSPIRE","DAUPHIN","PA043","PA","PENNSYLVANIA","USA","17034-1610"
"149","NPDES","PAG138332",110017806267,"FAIRVIEW TWP ERIE CNTY","7471 MCCRAY RD","","FAIRVIEW","ERIE","PA049","PA","PENNSYLVANIA","USA","16415-2401"
"150","NPDES","PAG136140",110056980076,"MCCANDLESS TWP STORM SEW SYS","9955 GRUBBS RD","","WEXFORD","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15090-9644"
"151","NPDES","PAG032202",110009816690,"ARTEX, INC.","ROUTE 54 & LAKEVIEW RD","","BARNESVILLE","SCHUYLKILL","PA107","PA","PENNSYLVANIA","USA","18214"
"152","NPDES","PA0092177",110056980682,"DALBY SR STP","RR 3 BOX 4","","NORTH FAYETTE, TOWNSHIP OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15071-9803"
"153","NPDES","PAG136280",110056980744,"NEW SEWICKLEY TWP STORM SEW SYS MS4","233 MILLER RD","","ROCHESTER","BEAVER","PA007","PA","PENNSYLVANIA","USA","15074-2759"
"154","NPDES","PAI132234",110056980762,"UPPER NAZARETH TWP. NORTHAMPTON COUNTY MS4","UPPER NAZARETH TWP","","NORTHAMPTON CNTY","NORTHAMPTON","PA095","PA","PENNSYLVANIA","USA","00000"
"155","NPDES","PAG041129",110056983821,"CHRISTOPHER R & HEATHER E GOODENOW SRSTP","2459 AVIS DR","","HARBORCREEK","ERIE","PA049","PA","PENNSYLVANIA","USA","16421-1439"
"156","NPDES","PAR600095",110030900014,"SPINA AUTO PARTS & TRUCK SALES ESSINGTON AVE FAC","6650 ESSINGTON AVE","","PHILADELPHIA, CITY OF","PHILADELPHIA","PA101","PA","PENNSYLVANIA","USA","19153"
"157","NPDES","PAR600096",110030464502,"ATLANTIC USED AUTO PARTS ESSINGTON AVE FAC","6544 ESSINGTON AVE","","PHILADELPHIA","PHILADELPHIA","PA101","PA","PENNSYLVANIA","USA","19153"
"158","NPDES","PAR600097",110032932940,"L&B AUTO PARTS S 6IST STREET FAC","3508 S 61ST ST","","PHILADELPHIA, CITY OF","PHILADELPHIA","PA101","PA","PENNSYLVANIA","USA","19153"
"159","NPDES","PAR604846",110056983554,"NATALIE AUTO SALVAGE-CLEARFIELD YARD","1400 FLEGAL ROAD","","CLEARFIELD","CLEARFIELD","PA033","PA","PENNSYLVANIA","USA","16830"
"160","NPDES","PAG123770",110056978515,"JACOB LIGHT FARM","568 SHIRKSVILLE RD","","JONESTOWN","LEBANON","PA075","PA","PENNSYLVANIA","","17038"
"161","NPDES","PAG123771",110056978524,"DWIGHT ZIMMERMAN POULTRY FARM","80 SOUTH NORTHHKILL RD","","BERNVILLE","BERKS","PA011","PA","PENNSYLVANIA","","19506"
"162","NPDES","PAG130132",110056978551,"SOUDERTON BORO MS4","31 W SUMMIT ST","","SOUDERTON","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","18964"
"163","NPDES","PAG132285",110056978579,"MCADOO BORO MS4","23 N HANCOCK ST","","MCADOO","SCHUYLKILL","PA107","PA","PENNSYLVANIA","USA","18237-1517"
"164","NPDES","PAG132310",110056978588,"CLINTON TWP WYOMING CNTY MS4","PO BOX 264","","FACTORYVILLE","WYOMING","PA131","PA","PENNSYLVANIA","USA","18419"
"165","NPDES","PA0055051",110056986310,"DURANTE SRSTP","71 SPROUL RD","","MALVERNE","CHESTER","PA029","PA","PENNSYLVANIA","USA","19355-1985"
"166","NPDES","PAG043918",110056985810,"NEIGHBORHOOD HOME OWNERS ASSOC","6350 DANIEL BOONE ROAD","","BIRDSBORO","BERKS","PA011","PA","PENNSYLVANIA","USA","19508"
"167","NPDES","PAG049336",110056985918,"DON MOSER SFTF","STATE HWY 27","","GUYS MILLS","CRAWFORD","PA039","PA","PENNSYLVANIA","USA","16327"
"168","NPDES","PAG102304",110058288197,"JOHNSON PIPELINE","SR 2051 (NORTH OF T559/JOHNSON POND RD)","","MONTROSE","SUSQUEHANNA","PA115","PA","PENNSYLVANIA","USA","18801"
"169","NPDES","PAG030004",110055946829,"SOLVAY USA INC","2300 SOUTH PENNSYLVANIA AVE","","MORRISVILLE","BUCKS","PA017","PA","PENNSYLVANIA","USA","19067"
"170","NPDES","PAG038302",110058285608,"LAST MINIT MART NEW CASTLE","511 MONTGOMERY AVE","","NEW CASTLE","LAWRENCE","PA073","PA","PENNSYLVANIA","USA","16102-1111"
"171","NPDES","PAG040191",110058285635,"DUNAY SRSTP","106 ST. JOHNS DRIVE","","GLEN MILLS","DELAWARE","PA045","PA","PENNSYLVANIA","USA","19342"
"172","NPDES","PAG136209",110058284823,"CONWAY BORO STORM SEW SYS MS4","1208 3RD AVE","","CONWAY","BEAVER","PA007","PA","PENNSYLVANIA","USA","15027-1598"
"173","NPDES","PAG136374",110001063063,"FREEPORT BORO SEW SYS","414 MARKET ST","","FREEPORT","ARMSTRONG","PA005","PA","PENNSYLVANIA","USA","16229"
"174","NPDES","PA0232432",110058289962,"I 99 J2 ARD TRMT FAC","28TH DIV HWY","PATTON TWP","PORT MATILDA","CENTRE","PA027","PA","PENNSYLVANIA","USA","16870"
"175","NPDES","PAG034803",110058931795,"BISHOP BROS CONST CO INC TOWANDA PLT 2","1376 LEISURE DR","","TOWANDA","BRADFORD","PA015","PA","PENNSYLVANIA","USA","18848-9271"
"176","NPDES","PAG034804",110058931802,"NATL OILWELL QUALITY TUBING DANVILLE","601 EAST MARKET ST","","DANVILLE","MONTOUR","PA093","PA","PENNSYLVANIA","USA","16153"
"177","NPDES","PAG036108",110058931811,"SOMERSET CNTY TRUCK YARD","921 BERLIN PLANK RD","","SOMERSET","SOMERSET","PA111","PA","PENNSYLVANIA","USA","15501"
"178","NPDES","PAI132206",110058930901,"PALMER TWP MS4","3 WELLER PLACE","","PALMER","NORTHAMPTON","PA095","PA","PENNSYLVANIA","USA","18045"
"179","NPDES","PAI133518",110058930938,"MS4 WASHINGTON TWP","120 BARTO ROAD","","BARTO","BERKS","PA011","PA","PENNSYLVANIA","USA","19504"
"180","NPDES","PAR506117",110045318214,"IRON CITY EXPRESS","1306 MAIN ST","","GLENWILLARD","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15046-5407"
"181","NPDES","PAG041083",110054099015,"DAVID LISK SRSTP","1400 DAUGHERTY RUN RD","","WARREN","WARREN","PA123","PA","PENNSYLVANIA","USA","16365-5241"
"182","NPDES","PA0270768",110043797585,"PECO PESTICIDE DISCHARGES","2301 MARKET ST","","PHILADELPHIA","PHILADELPHIA","PA101","PA","PENNSYLVANIA","USA","19101"
"183","NPDES","PAG040183",110054137590,"LAMBERT SRSTP","116 MENG ROAD","","SCHWENKSVILLE","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19473"
"184","NPDES","PAG041072",110054137607,"DARLENE T KIMMEL SRSTP","1363 BEND ROAD","","MERCER","MERCER","PA085","PA","PENNSYLVANIA","USA","16137"
"185","NPDES","PAG046346",110028278922,"WOODBURN SR STP","120 S CALIFORNIA DR","","COAL CENTER","WASHINGTON","PA125","PA","PENNSYLVANIA","","15422"
"186","NPDES","PAG106110",110030898839,"LINE 1528 & ASSOCIATED ROW AT DODDS RIDGE ROAD","950 MANIFOLD ROAD","","WASHINGTON","GREENE","PA059","PA","PENNSYLVANIA","","15301"
"187","NPDES","PAR116133",110028308141,"TRI CNTY COMMERCE PRK BUNCHER BLDG 2 2A","2526 LOVI RD","","FREEDOM","BEAVER","PA007","PA","PENNSYLVANIA","USA","15042-9390"
"188","NPDES","PAG108308",110000332220,"AMERICAN REFINING GROUP","77 N KENDALL AVE","","BRADFORD","MCKEAN","PA083","PA","PENNSYLVANIA","","16701"
"189","NPDES","PA0244210",110000337797,"CRYSTAL INC PMC","601 W 8TH ST","","LANSDALE","","","PA","PENNSYLVANIA","USA","19446-1809"
"190","NPDES","PA0260134",110030733151,"CAMP SHAND LANCASTER FAMILY YMCA","20 PENRYN LANE","","CORNWALL","LEBANON","PA075","PA","PENNSYLVANIA","USA","17016"
"191","NPDES","PA0100617",110000744892,"EMPORIUM BORO PLT 2","BARTON ST","","EMPORIUM","CAMERON","PA023","PA","PENNSYLVANIA","","15834"
"192","NPDES","PAG040068",110030922170,"DERSTINE SRSTP","2690 OLD BETHLEHEM PIKE","","SELLERSVILLE","BUCKS","PA017","PA","PENNSYLVANIA","","18960"
"193","NPDES","PAG049327",110030553354,"GARY AND ROSE PERRY SFTF","1628 REHOBOTH CHURCH ROAD","","CLARION","CLARION","PA031","PA","PENNSYLVANIA","","16214"
"194","NPDES","PAG049329",110030923767,"ROBERT D AND SHERRON P BRIKER SFTF","9113 OLD WATERFORD ROAD","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","","16509"
"195","NPDES","PAG049324",110030923730,"THOMAS L ROBERTS RESIDENCE","41 BALL HILL ROAD","","GREENVILLE","MERCER","PA085","PA","PENNSYLVANIA","","16125"
"196","NPDES","PAG045245",110030922535,"LOIS J BAUSINGER","67 ACADEMY ROAD","","COGAN STATION","LYCOMING","PA081","PA","PENNSYLVANIA","","17728"
"197","NPDES","PAG046347",110030922571,"BAJACK, CAROLYN SFTF","BAJACK LANE","","TARENTUM","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15084"
"198","NPDES","PAG046349",110029879479,"SCIULLI SRSTP","OAK CREEK LANE","","WARRENDALE","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15086"
"199","NPDES","PAG049330",110030552907,"MICHAEL NOONAN SFTF","6586 STATION ROAD","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","","16510"
"200","NPDES","PAG049346",110030552471,"JOHN RUSCH SFTF","308 BISH ROAD","","CHICORA","BUTLER","PA019","PA","PENNSYLVANIA","","16025"
"201","NPDES","PAG049353",110030570488,"RICHARD A AND TRACY L SWIHART SFTF","9868 AGNEW ROAD","","LINESVILLE","CRAWFORD","PA039","PA","PENNSYLVANIA","","16424"
"202","NPDES","PAR806262",110028307936,"FEDEX NATIONAL LTL INC- PITTSBURGH","2 SEXTON ROAD","","MCKEES ROCKS","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15136"
"203","NPDES","PAG123626",110054114472,"HERSHEY FARMS CAFO","338 SUNNY BURN RD","","ELIZABETHTOWN","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17022-9664"
"204","NPDES","PAG123731",110054114515,"ROUND HILL POULTRY FARM","255 LAKE MEADE RD","","EAST BERLIN","ADAMS","PA001","PA","PENNSYLVANIA","","17316"
"205","NPDES","PAG152203",110054114533,"LAKE SHERIDAN COTTAGER'S ASSOC","SR 107/SR104/ LAKE ROAD","","BENTON TWP","LACKAWANNA","PA069","PA","PENNSYLVANIA","USA","17814"
"206","NPDES","PAG153503",110054114560,"RAWA - LAKE ONTELAUNEE","64 KINDT CORNER RD","","SHOEMAKERSVILLE","BERKS","PA011","PA","PENNSYLVANIA","USA","19555"
"207","NPDES","PAR203618",110045347932,"STEEL FAB ENTERPRISES","623 BAUMGARDNER RD","","LANCASTER","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17603-9649"
"208","NPDES","PAG109616",110017695001,"NATL FUEL GAS SUPPLY CORP STATEWIDE PAG-10 PIPELINE","1100 STATE ST","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","USA","16501-1912"
"209","NPDES","PAR228345",110054119967,"FREDONIA FOREST PROD","160 ST JOHN ROAD","","FREDONIA","MERCER","PA085","PA","PENNSYLVANIA","USA","16124"
"210","NPDES","PAR800168",110054120223,"ROBERT MARSHALL PETROLEUM STORAGE FACILITY - SKIPPACK","2067 BRIDGE ST","","SCHWENKSVILLE","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19473"
"211","NPDES","PAR803732",110054120278,"LANCASTER STATION & LIME STREET YARD","53 MCGOVERN AVENUE","","LANCASTER","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17602"
"212","NPDES","PAR314826",110054120009,"PATRIK'S WATER HAULING USA LTD.","388 ELMIRA STREET","","TROY","BRADFORD","PA015","PA","PENNSYLVANIA","USA","16947"
"213","NPDES","PAR318305",110045320078,"CAES WATER TRMT & RECYCLING FAC","3099 PINEY DAM RD","","CLARION","CLARION","PA031","PA","PENNSYLVANIA","USA","16214-3033"
"214","NPDES","PAR604849",110054120090,"JOE KRENTZMAN & SON, INC.","655 DUBOIS STREET","","DUBOIS","CLEARFIELD","PA033","PA","PENNSYLVANIA","USA","15801"
"215","NPDES","PA0205044",110000819295,"IMPERIAL LDFL","11 BOGGS ROAD","","IMPERIAL","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15126-0047"
"216","NPDES","PAS402202",110023140741,"RPM RECYCLING INC","LOT 3 SLATEBELT IND CTR","1090 INDUSTRIAL DR","WIND GAP","NORTHAMPTON","PA095","PA","PENNSYLVANIA","USA","18091"
"217","NPDES","PAG050075",110030486793,"AMERICAN AUTO WASH GWCU","3100 EDGMONT AVE","","PARKSIDE","DELAWARE","PA045","PA","PENNSYLVANIA","","19015"
"218","NPDES","PA0082007",110030486560,"SFS BROWELL, KIMBERLY A","6827 BEDFORD VALLEY RD","","BEDFORD","BEDFORD","PA009","PA","PENNSYLVANIA","USA","15522-6114"
"219","NPDES","PA0033448",110030485785,"PENNWOOD ESTATES MHP","6810 FROGTOWN RD","","HERMITAGE","MERCER","PA085","PA","PENNSYLVANIA","USA","16148"
"220","NPDES","PA0112623",110010261082,"JJ BUCHER TRMT FAC","HORSE RUN ROAD","","SHINGLEHOUSE","POTTER","PA105","PA","PENNSYLVANIA","USA","16748"
"221","NPDES","PA0248576",110030485945,"KREIDER FARM","301 LONGVIEW DR","","MIDDLETOWN","DAUPHIN","PA043","PA","PENNSYLVANIA","","17057"
"222","NPDES","PA0248584",110030485954,"KREIDER DONEGAL LAYER FARM","1104 COLEBROOK RD","","MT JOY","LANCASTER","PA071","PA","PENNSYLVANIA","","17552"
"223","NPDES","PA0259934",110030485972,"SFS PEREZ, MARK","945 SWOPES VALLEY RD","","PINE GROVE","LEBANON","PA075","PA","PENNSYLVANIA","USA","17963-8405"
"224","NPDES","PAG120006",110028057180,"WOODLAND VIEW CAFO","133 WOODLAND RD","","OXFORD","CHESTER","PA029","PA","PENNSYLVANIA","USA","19363"
"225","NPDES","PAG049316",110030486016,"IRWIN, DAWN M & ROBERT J","22498 STEIN HILL RD","","COCHRANTON","CRAWFORD","PA039","PA","PENNSYLVANIA","","16314-5352"
"226","NPDES","PAU123503",110017790979,"GOODS POTATO CHIPS MFG","306 EAST MAIN STREET","","ADAMSTOWN","LANCASTER","PA071","PA","PENNSYLVANIA","","19501"
"227","NPDES","PAG042219",110059939367,"ARTZ SHELLI J RES STP","986 WOODLAND DR","","WALNUTPORT","NORTHAMPTON","PA095","PA","PENNSYLVANIA","","18088"
"228","NPDES","PA0261003",110033202077,"BACON ACRES FARM","151 PEQUEA CREEK RD","","CONESTOGA","LANCASTER","PA071","PA","PENNSYLVANIA","","17516"
"229","NPDES","PA0248304",110028307856,"DALE FRANK FARM","3167 BOSSLER RD","","ELIZABETHTOWN","LANCASTER","PA071","PA","PENNSYLVANIA","","17022"
"230","NPDES","PA0248746",110017804107,"NEW HOPE SOW FARM","23177 BACK ROAD","","FANNETT, TOWNSHIP OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17217"
"231","NPDES","PA0259845",110028121565,"HILLANDALE GETTYSBURG LP - SITE 1 FARM","370 SPICER RD","","GETTYSBURG","ADAMS","PA001","PA","PENNSYLVANIA","","17325"
"232","NPDES","PA0248592",110033202013,"SHANKS HEN HOUSE FARM","4640 LIGHTHOUSE RD","","CHAMBERSBURG","FRANKLIN","PA055","PA","PENNSYLVANIA","","17201"
"233","NPDES","PAG123664",110037098075,"NELSON MARTIN FARM","2224 HORSESHOE PIKE","","ANNVILLE","LEBANON","PA075","PA","PENNSYLVANIA","","17003"
"234","NPDES","PAG124825",110028276817,"PINE HURST ACRES CAFO","3036 SUNBURY RD","","DANVILLE","","","PA","PENNSYLVANIA","USA","17821-9454"
"235","NPDES","PAG124826",110037098093,"KATZMAIER MEADOW MOO FAMILY DAIRY FARM","521 KATZMAIER RD","","MONTOURSVILLE","LYCOMING","PA081","PA","PENNSYLVANIA","","17754"
"236","NPDES","PAG124831",110033216482,"MONTOUR FARMS CAFO","30 GREENLEAF RD","","BLOOMSBURG","COLUMBIA","PA037","PA","PENNSYLVANIA","USA","17815-6575"
"237","NPDES","PAG124832",110037098119,"CURVIN MARTIN FARM CAFO","322 HATCHERY RD","","DALMATIA","NORTHUMBERLAND","PA097","PA","PENNSYLVANIA","USA","17017-8210"
"238","NPDES","PAS232213",110055107851,"ROYAL CHEM CO LTD","1336 CROWE ROAD","","EAST STROUDSBURG","MONROE","PA089","PA","PENNSYLVANIA","USA","18301"
"239","NPDES","PAR600094",110029879567,"JKLM QUAKERTOWN FACILITY","1575 N WEST END BLVD","","QUAKERTOWN","BUCKS","PA017","PA","PENNSYLVANIA","USA","18951-4156"
"240","NPDES","PA0261912",110055107986,"SFS SCOOTERS MOUNTAINSIDE TAVERN","4587 CHAMBERSBURG ROAD","","FRANKLIN, TOWNSHIP OF","ADAMS","PA001","PA","PENNSYLVANIA","USA","17307"
"241","NPDES","PAG042227",110010810408,"HA BERKHEIMER INC/CREDITEC INC","1883 JORY RD","","PEN ARGYL","NORTHAMPTON","PA095","PA","PENNSYLVANIA","USA","18072"
"242","NPDES","PAD390043",110070226938,"LEHIGH PLAZA APARTMENTS","1620 CATASAUQUA ROAD","","CITY OF BETHLEHEM","LEHIGH","PA077","PA","PENNSYLVANIA","","18017"
"243","NPDES","PAG123871",110070226921,"LANDIS HOOVER CAFO","1453 DIAMOND STATION RD","","EPHRATA","","","PA","PENNSYLVANIA","USA","17522"
"244","NPDES","PAD140022",110070227005,"MEMORIAL FIELD RENOVATIONS","131 W. NITTANY AVENUE","","STATE COLLEGE, BOROUGH OF","CENTRE","PA027","PA","PENNSYLVANIA","USA","16801"
"245","NPDES","PAD140023",110070227041,"WESTERLY II STUDENT HOUSING DEVELOPMENT","WAUPELANI DR","","STATE COLLEGE, BOROUGH OF","CENTRE","PA027","PA","PENNSYLVANIA","USA","16801"
"246","NPDES","PAG032227",110070226973,"BETHLEHEM RENEWABLE ENERGY","2325 APPLEBUTTER ROAD","","BETHLEHEM","","","PA","PENNSYLVANIA","USA","18015"
"247","NPDES","PAC280052",110070227001,"LEG UP FARM AT PENN NATIONAL","OFF MONT ALTO ROAD","","GUILFORD, TOWNSHIP OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17222"
"248","NPDES","PAC400033",110070227049,"BLACKMAN PLAZA REDEVELOPMENT PROJECT","950 WILKES-BARRE TOWNSHIP BLVD.","","WILKES-BARRE, TOWNSHIP OF","LUZERNE","PA079","PA","PENNSYLVANIA","","18702"
"249","NPDES","PAC650092",110070227059,"CSO EQUALIZATION TANK AND PUMP STATION","DILL LANE","","UNITY, TOWNSHIP OF","WESTMORELAND","PA129","PA","PENNSYLVANIA","","15650"
"250","NPDES","PA0279501",110070226991,"BENDER FARMS","PEACH RD","","CARROLLTOWN","","","PA","PENNSYLVANIA","USA","15722"
"251","NPDES","PAC460169",110070226911,"490 PENLLYN SUBDIVISION","490 PENLLYN-BLUE BELL PIKE","","WHITPAIN TOWNSHIP","","","PA","PENNSYLVANIA","USA","19422"
"252","NPDES","PAD370002",110070226982,"INMETCO SITE STORAGE RECONSTRUCTION","1 INMETCO DRIVE","","BOROUGH OF ELLWOOD CITY","LAWRENCE","PA073","PA","PENNSYLVANIA","","16117"
"253","NPDES","PAU123534",110000841625,"COWAN METAL FINISHING","2 DOERR ST","","PITTSBURGH","ALLEGHENY","PA003","PA","PENNSYLVANIA","","152330000"
"254","NPDES","PAG049456",110037940529,"JAMES A FREEDLINE SFTF","188 HAZLETT RD","","WEST SUNBURY","BUTLER","PA019","PA","PENNSYLVANIA","","16061-1710"
"255","NPDES","PAG049381",110033204280,"BECKER, MR AND MRS PAUL E SFTF","8911 OLD FRENCH RD","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","","16509"
"256","NPDES","PA0247367",110033204324,"MAXWELL DRIVE FARM","289 MAXWELL DRIVE","","QUARRYVILLE","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17566"
"257","NPDES","PA0240150",110037123467,"NORWICH TWP STP","3853 W VALLEY RD","","SMETHPORT","MCKEAN","PA083","PA","PENNSYLVANIA","USA","16749-3153"
"258","NPDES","PA0244422",110037939979,"NORFOLK CORP KING OF PRUSSIA FACILITY","850 N HENDERSON RD","","KING OF PRUSSIA","","","PA","PENNSYLVANIA","USA","19406"
"259","NPDES","PAG049461",110037941261,"DANIEL J SETH SFTF","10525 PEBBLE CREEK DR","","MCKEAN","ERIE","PA049","PA","PENNSYLVANIA","","16426"
"260","NPDES","PAG049462",110037941270,"RONALD L GARRETT SFTF","571 SEPTEMBER LN","","NEW WILMINGTON","LAWRENCE","PA073","PA","PENNSYLVANIA","","16142-5223"
"261","NPDES","PAG049465",110037941323,"DENISE STUCK LEWIS SFTF","5340 WEST STANCLIFF ROAD","LOT 3A","MCKEAN","ERIE","PA049","PA","PENNSYLVANIA","","16426"
"262","NPDES","PAG056230",110022821197,"SHEETZ STORE #57","457 EAST MAIN STREET","","SOMERSET","SOMERSET","PA111","PA","PENNSYLVANIA","","15501"
"263","NPDES","PAG042224",110037940949,"MICHAEL A SAVOKINAS SFRSTP","RR 4 BOX 305B","","EXETER TOWNSHIP","LUZERNE","PA079","PA","PENNSYLVANIA","","18643"
"264","NPDES","PA0103209",110060024995,"WATTSBURG AREA SCHOOL DISTRICT CAMPUS - STP","10782 WATTSBURG RD","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","USA","16509-6422"
"265","NPDES","PAG058384",110037225678,"7 ELEVEN 164","714 WARRENDALE RD","","GIBSONIA","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15044-6198"
"266","NPDES","PAG058385",110004871461,"FALCON TRANSP","3035 LYNNWOOD DRIVE","","HERMITAGE","MERCER","PA085","PA","PENNSYLVANIA","","16148"
"267","NPDES","PAG049443",110064195561,"WELCOME HOME CTRS","6083 ROUTE 219","","BROCKWAY","JEFFERSON","PA065","PA","PENNSYLVANIA","","15824-4621"
"268","NPDES","PAG049447",110037940486,"MARCI AND WILLIAM M SMITH SFTF","SPITHALER SCHOOL ROAD","INT OF T-411 AND T-354","EVANS CITY","BUTLER","PA019","PA","PENNSYLVANIA","","16033"
"269","NPDES","PAG049452",110037940495,"AMY STEIN SFTF","705 N. DARBY RD","","HERMITAGE","MERCER","PA085","PA","PENNSYLVANIA","USA","16148"
"270","NPDES","PAG049432",110037940440,"COLE M. AND MARIA C. SCHULTZ","1160 PLEASANT ROAD","","WARREN","WARREN","PA123","PA","PENNSYLVANIA","USA","16356"
"271","NPDES","PAG123632",110059963008,"ROBERT SHEARER FARM","806 ANDERSON FERRY ROAD","","MOUNT JOY","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17552"
"272","NPDES","PAG123641",110032937142,"SPRING MAPLE FARM","421 PENN GRANT ROAD","","LANCASTER","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17602"
"273","NPDES","PAG046379",110037942000,"MARSHALL D. WEESE","438 PITTSBURGH ROAD","","ROCHESTER","BEAVER","PA007","PA","PENNSYLVANIA","","15074"
"274","NPDES","PAG046384",110037122930,"TIMKO SR STP","ST RT 18","","ALIQUIPPA","BEAVER","PA007","PA","PENNSYLVANIA","","15001"
"275","NPDES","PAR226128",110037184463,"WOOD WASTE RECYCLING CTR","111 KELSO RD","","MCDONALD","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15057"
"276","NPDES","PAR233549",110002438381,"BRENTWOOD IND INC LEBANON","2101 LEHMAN ST","","LEBANON","LEBANON","PA075","PA","PENNSYLVANIA","USA","17046-2757"
"277","NPDES","PAR606203",110037945980,"RECYCLESOURCE LLC","50 VESPUCIUS ST","","PITTSBURGH","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15207-1869"
"278","NPDES","PAR803706",110037946471,"VERTICAL PROPERTIES","1304 SLATE HILL ROAD","","CAMP HILL","CUMBERLAND","PA041","PA","PENNSYLVANIA","USA","17011"
"279","NPDES","PAR803711",110037946499,"YELLOW TRANSPORTATION, INC. (ATO)","1059 OLD ROUTE 22","","DUNCANSVILLE","BLAIR","PA013","PA","PENNSYLVANIA","USA","16635"
"280","NPDES","PAR113555",110032937339,"GEA PHE SYSTEMS NORTH AMERICA INC","100 GEA DRIVE","","YORK","YORK","PA133","PA","PENNSYLVANIA","USA","17406"
"281","NPDES","PAR113557",110058177565,"WEAVER INDUSTRIES","425 S 4TH ST","","DENVER","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17517-1224"
"282","NPDES","PAR116134",110037945515,"CLEVELAND BROS MINING BERRY RD FAC","255 BERRY RD","","WASHINGTON","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15301"
"283","NPDES","PAR202250",110038217364,"VALMONT PENN SUMMIT HEIGHTS FAC","101 CARLETON AVE","","HAZLETON","LUZERNE","PA079","PA","PENNSYLVANIA","USA","18201"
"284","NPDES","PA0254479",110043314259,"ELGIN SR STP","FLEMING RD","","INDIANA","","","PA","PENNSYLVANIA","USA","15701"
"285","NPDES","PA0263834",110044248338,"LAKE LUCY STP","LAKE LUCY TRAILER COURT","","TIONESTA","CLARION","PA031","PA","PENNSYLVANIA","USA","16353"
"286","NPDES","PAG040044",110044248365,"RABENOLD SRSTP","1241 ROUNDHOUSE RD","","QUAKERTOWN","BUCKS","PA017","PA","PENNSYLVANIA","USA","18951"
"287","NPDES","PA0254398",110042304547,"ROBBIE SR STP","384 MORATH LN","","PLUM","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15147"
"288","NPDES","PAR224855",110044241166,"A & L WOOD INC","2220 PARADISE CHURCH ROAD","","MT PLEASANT MILLS","SNYDER","PA109","PA","PENNSYLVANIA","USA","17853"
"289","NPDES","PAG106137",110044255294,"SAYLOR PIPELINE PROJ","ROCKWOOD RD","","MIDDLECREEK","SOMERSET","PA111","PA","PENNSYLVANIA","USA","15557"
"290","NPDES","PAG106138",110044255301,"PMG ALLEN PIPELINE & COMPRESSOR STATION","FRIENDSVILLE RD","","ADDISON","SOMERSET","PA111","PA","PENNSYLVANIA","USA","15411"
